,Temperature_Comedor_Sensor,22:Temperature_Exterior_Sensor,5:Weather_Temperature,9:Humedad_Habitacion_Sensor,23:Humedad_Exterior_Sensor,8:Humedad_Comedor_Sensor,7:CO2_Habitacion_Sensor,18:Meteo_Exterior_Piranometro,24:Day_Of_Week,Temperature_Habitacion_Sensor
1712,19.7433,16.026,12.4667,35.7573,38.6587,35.012,214.187,258.827,6.0,19.28
1713,19.76,16.3293,13.9333,35.6213,38.444,35.0213,213.536,290.005,6.0,19.328
1714,19.8247,16.6507,15.0,35.4493,38.1693,34.9253,211.424,396.736,6.0,19.3827
1715,19.9073,17.1553,15.5333,35.2627,38.1493,34.7907,212.075,442.965,6.0,19.4907
1716,20.0367,17.7287,16.0,35.056,38.724,34.7653,212.117,480.533,6.0,19.64
1717,20.1653,18.236,16.6667,34.8533,38.7853,34.8227,211.979,537.6,6.0,19.7867
1718,20.338,18.7393,18.0,34.6427,38.676,34.7693,212.288,575.488,6.0,19.9727
1719,20.544,19.276,18.0,34.46,38.4733,34.708,212.661,609.323,6.0,20.216
1720,20.7507,19.816,18.7333,34.2867,38.0707,34.6013,212.885,668.672,6.0,20.482
1721,20.984,20.376,19.0,34.192,37.5387,34.5547,212.747,656.341,6.0,20.7227
1722,21.2213,20.8707,20.4667,34.14,36.96,34.5613,213.568,551.403,6.0,20.9667
1723,21.4533,21.3227,21.0,34.116,36.6867,34.48,213.547,652.8,6.0,21.196
1724,21.712,21.8373,21.0,34.1,36.2547,34.4427,213.888,587.371,6.0,21.4693
1725,21.944,22.3187,21.5333,34.076,35.9093,34.4413,213.557,688.448,6.0,21.744
1726,22.1933,22.8173,22.0,34.0267,35.6787,34.6507,213.643,778.155,6.0,22.0347
1727,22.488,23.3653,22.7333,33.92,34.8133,34.7773,213.344,874.539,6.0,22.3453
1728,22.7773,23.9013,23.0,33.9173,34.2093,34.944,213.355,745.045,6.0,22.62
1729,22.9893,24.232,23.0,33.9013,33.5853,35.3133,213.088,490.24,6.0,22.832
1730,23.1693,24.3547,23.0,33.7693,33.596,35.5627,211.808,425.472,6.0,23.02
1731,23.3147,24.204,23.0,33.9827,34.8453,35.9653,211.936,460.757,6.0,23.184
1732,23.4813,24.1747,23.7333,34.2587,35.0507,36.244,211.829,520.768,6.0,23.3333
1733,23.628,24.164,24.0,34.3893,34.896,36.3387,211.648,381.739,6.0,23.436
1734,23.724,24.068,23.4667,34.5053,34.5467,36.36,210.667,318.773,6.0,23.54
1735,23.8,23.9333,23.0,34.3373,34.4387,35.7573,210.677,285.984,6.0,23.584
1736,23.852,23.7027,23.0,34.4973,35.484,35.96,210.539,252.192,6.0,23.588
1737,23.912,23.464,22.8667,34.6613,37.416,35.5973,210.133,273.376,6.0,23.64
1738,23.9667,23.3107,22.0,34.928,38.8747,35.7493,210.731,304.501,6.0,23.692
1739,24.008,23.236,21.6667,35.0173,39.764,36.0973,210.976,286.101,6.0,23.696
1740,24.0347,23.1013,21.0,35.2453,40.62,36.5107,211.029,261.312,6.0,23.7187
1741,24.0613,22.9627,21.0,35.4947,40.0693,36.6787,210.699,255.872,6.0,23.74
1742,24.0773,22.8653,21.0,35.6053,37.776,36.5333,210.368,244.512,6.0,23.7267
1743,24.0987,22.7573,20.7333,35.6107,37.5987,36.2547,208.992,193.739,6.0,23.74
1744,24.0827,22.652,19.0,35.624,39.604,36.1653,209.248,168.789,6.0,23.74
1745,24.0747,22.536,19.0,35.76,39.8213,36.4933,209.056,135.141,6.0,23.6947
1746,24.0467,22.3853,19.0,35.9507,40.0787,36.4787,208.725,120.528,6.0,23.672
1747,24.032,22.2547,19.0,36.0973,40.72,36.6733,208.288,92.3253,6.0,23.6
1748,23.9787,22.1067,19.0,36.18,40.9187,36.872,208.064,74.288,6.0,23.564
1749,23.9373,21.952,19.0,36.316,40.06,36.7787,208.992,70.5387,6.0,23.508
1750,23.9,21.78,19.0,36.384,39.5973,36.4813,208.448,54.816,6.0,23.464
1751,23.8453,21.6507,18.8667,36.408,40.3653,36.516,207.637,37.752,6.0,23.38
1752,23.7853,21.5307,18.0,36.4747,40.528,36.624,207.616,30.28,6.0,23.332
1753,23.736,21.3787,18.0,36.5613,41.1027,36.7027,207.68,18.2627,6.0,23.2667
1754,23.648,21.22,18.0,36.6827,41.4667,36.8747,208.32,4.86533,6.0,23.2
1755,23.5893,21.0013,18.0,36.7507,41.984,37.0053,208.544,-2.49667,6.0,23.124
1756,23.508,20.8227,18.0,36.8813,42.3173,37.128,208.715,-3.904,6.0,23.052
1757,23.4173,20.6387,18.0,36.948,42.448,37.208,208.331,-3.77333,6.0,22.9587
1758,23.364,20.4533,18.0,36.984,42.9227,37.2747,209.216,-3.83867,6.0,22.8747
1759,23.276,20.2507,18.0,37.0827,43.4933,37.416,209.184,-3.904,6.0,22.7987
1760,23.2053,20.028,18.0,37.1853,43.8773,37.528,209.408,-3.77333,6.0,22.7067
1761,23.1173,19.8233,17.8667,37.228,44.08,37.5107,209.408,-3.64267,6.0,22.616
1762,23.0107,19.6273,17.0,37.224,44.5307,37.444,209.824,-3.64267,6.0,22.5373
1763,22.9213,19.452,15.5333,37.392,45.184,37.5973,210.784,-3.64267,6.0,22.4133
1764,22.832,19.2647,15.0,37.42,46.1787,37.644,210.816,-3.57733,6.0,22.3307
1765,22.7133,19.09,14.4667,37.56,46.7467,37.7907,211.061,-3.83867,6.0,22.244
1766,22.62,18.9027,14.0,37.7147,46.7227,37.8053,211.072,-3.77333,6.0,22.1267
1767,22.508,18.6867,14.0,37.792,46.6027,37.7147,211.019,-3.512,6.0,22.036
1768,22.4053,18.4707,13.2667,37.7653,45.928,37.5387,213.397,-3.708,6.0,21.928
1769,22.2853,18.2487,13.0,37.6427,44.5947,37.1227,214.165,-3.64267,6.0,21.8027
1770,22.1667,18.0333,13.0,37.716,44.144,36.98,214.037,-3.64267,6.0,21.688
1771,22.0573,17.778,13.0,37.668,44.2027,36.7787,215.093,-3.64267,6.0,21.5467
1772,21.9373,17.532,13.0,37.5573,44.7787,36.696,215.968,-3.708,6.0,21.4467
1773,21.832,17.3247,12.7333,37.492,43.9573,36.588,215.979,-3.64267,6.0,21.32
1774,21.72,17.1193,12.0,37.472,44.4133,36.432,216.405,-3.38133,6.0,21.1773
1775,21.576,16.8487,12.0,37.496,45.7093,36.3707,219.189,-3.83867,6.0,21.0853
1776,21.4413,16.522,12.0,37.5613,46.464,36.4107,223.285,-3.44667,6.0,20.9307
1777,21.3093,16.2933,12.0,37.616,46.2027,36.38,222.037,-3.44667,6.06667,20.836
1778,21.1667,16.1753,11.0,37.584,45.7893,36.2347,220.48,-3.57733,7.0,20.7107
1779,21.0347,16.0633,11.0,37.556,45.44,36.132,219.221,-3.708,7.0,20.576
1780,20.8773,15.9393,11.0,37.4347,46.2693,35.8773,219.083,-3.316,7.0,20.4273
1781,20.736,15.7533,11.0,37.456,45.1253,35.892,217.845,-3.57733,7.0,20.2947
1782,20.616,15.5247,11.0,37.476,45.232,35.8413,216.469,-3.44667,7.0,20.136
1783,20.498,15.2333,10.6667,37.52,46.3013,35.8453,216.139,-3.44667,7.0,19.9847
1784,20.3627,14.9847,10.0,37.5693,47.176,35.764,215.424,-3.512,7.0,19.8893
1785,20.2353,14.816,10.0,37.6,47.232,35.748,216.352,-3.316,7.0,19.7667
1786,20.0933,14.7493,10.0,37.604,46.3973,35.724,214.613,-3.316,7.0,19.5967
1787,19.972,14.7033,9.4,37.5987,46.4667,35.608,213.024,-3.25067,7.0,19.498
1788,19.8267,14.5767,9.0,37.56,47.3253,35.5453,213.963,-3.316,7.0,19.3853
1789,19.698,14.4067,9.13333,37.5893,47.4453,35.528,213.589,-3.38133,7.0,19.2473
1790,19.5833,14.3053,9.73333,37.5987,47.2827,35.532,212.736,-3.44667,7.0,19.12
1791,19.4593,14.17,10.0,37.66,47.3387,35.5653,211.904,-3.25067,7.0,19.0
1792,19.3427,14.0867,10.0,37.6947,47.1733,35.544,211.765,-3.25067,7.0,18.8587
1793,19.242,14.0113,10.0,37.712,47.368,35.4707,211.637,-3.512,7.0,18.7853
1794,19.1147,13.9533,10.0,37.7253,46.976,35.4493,212.043,-3.25067,7.0,18.68
1795,18.9913,13.7927,9.53333,37.72,48.3573,35.3533,211.221,-3.25067,7.0,18.54
1796,18.89,13.5907,9.0,37.744,48.904,35.4027,213.269,-3.25067,7.0,18.4647
1797,18.7667,13.506,9.0,37.796,48.5387,35.428,213.771,-3.25067,7.0,18.3447
1798,18.6647,13.4333,9.93333,37.82,48.6133,35.3467,212.779,-3.18533,7.0,18.236
1799,18.5607,13.3493,10.0,37.864,48.784,35.3467,215.275,-3.25067,7.0,18.12
1800,18.4573,13.28,10.0,37.888,48.6107,35.348,214.219,-2.404,7.0,17.9953
1801,18.3393,13.2167,10.0,37.8987,48.584,35.3413,213.739,5.54267,7.0,17.9227
1802,18.238,13.144,9.06667,37.8933,49.1387,35.276,214.763,34.014,7.0,17.8213
1803,18.1567,13.11,9.0,37.896,49.232,35.2987,215.189,78.976,7.0,17.7467
1804,18.0727,13.1813,9.0,37.86,48.76,35.3347,215.563,101.592,7.0,17.6487
1805,17.99,13.322,9.26667,37.7827,47.848,35.252,215.104,130.819,7.0,17.6033
1806,17.9527,13.4867,10.0,37.6907,48.256,35.2267,215.296,219.285,7.0,17.542
1807,17.9313,13.7147,10.0,37.688,47.472,35.416,214.293,265.109,7.0,17.524
1808,17.9733,14.024,10.8,37.4773,46.6507,35.436,213.472,314.059,7.0,17.5
1809,18.01,14.386,11.0,37.3093,45.7707,35.5133,211.829,362.709,7.0,17.5307
1810,18.0873,14.7747,11.7333,37.096,45.08,35.552,210.069,411.456,7.0,17.6
1811,18.204,15.2407,13.0667,36.8787,44.6773,35.724,210.283,459.776,7.0,17.7173
1812,18.346,15.792,14.0,36.7093,44.5067,35.844,210.176,503.744,7.0,17.8407
1813,18.4893,16.3973,15.8667,36.4453,44.16,35.4653,210.389,547.84,7.0,18.0387
1814,18.6927,16.9773,16.0,36.268,43.7787,35.368,211.36,592.469,7.0,18.2347
1815,18.8993,17.5573,16.2667,36.136,44.0773,35.344,211.328,632.363,7.0,18.494
1816,19.1253,18.0627,18.0,35.9813,44.2907,35.3667,210.635,670.784,7.0,18.752
1817,19.364,18.4133,18.0,35.9627,44.3653,35.46,210.485,704.768,7.0,19.008
1818,19.6007,18.8693,18.0,36.0227,44.568,35.4907,210.699,733.995,7.0,19.2947
1819,19.8793,19.3433,18.7333,36.1,44.4933,35.5387,211.712,760.149,7.0,19.5393
1820,20.132,19.744,19.0,36.1427,44.0613,35.6853,210.453,786.389,7.0,19.8473
1821,20.386,20.1767,19.0,36.2613,43.904,35.7693,210.027,806.272,7.0,20.136
1822,20.652,20.668,19.0,36.396,44.3173,35.8653,209.6,819.968,7.0,20.426
1823,20.9027,21.1733,19.3333,36.6133,45.216,35.9853,209.664,831.189,7.0,20.7213
1824,21.1853,21.5867,20.0,36.856,45.592,36.1027,209.824,841.387,7.0,21.0027
1825,21.4533,21.9347,20.0,37.0453,45.5173,36.212,210.464,846.635,7.0,21.2893
1826,21.7173,22.2227,20.0,37.36,45.1253,36.32,210.112,847.829,7.0,21.544
1827,21.9627,22.5587,20.0,37.712,45.272,36.4093,210.421,844.032,7.0,21.7827
1828,22.1787,22.7933,21.4667,37.9253,44.744,36.536,209.899,839.637,7.0,22.0213
1829,22.4333,23.1293,20.9333,38.1293,43.7627,36.6347,209.867,829.056,7.0,22.2307
1830,22.6347,23.5333,20.0,38.2867,43.2747,36.7373,209.696,814.379,7.0,22.404
1831,22.8507,23.748,20.0,38.424,42.3893,36.9173,209.248,795.989,7.0,22.584
1832,23.056,23.9747,20.0,38.6,42.0,37.1147,209.6,775.936,7.0,22.756
1833,23.256,24.0667,20.0,38.6987,41.8347,37.3507,209.824,749.653,7.0,22.8733
1834,23.42,24.268,20.4667,38.8507,41.768,37.6147,209.088,722.304,7.0,22.976
1835,23.5947,24.3893,20.9333,39.0387,41.72,37.9267,209.643,688.555,7.0,23.1213
1836,23.748,24.4107,20.0667,39.1893,42.0107,38.3093,209.696,652.757,7.0,23.236
1837,23.9027,24.3307,20.7333,39.2947,43.1467,38.756,209.216,617.259,7.0,23.2733
1838,24.0373,24.1667,21.0,39.524,44.0107,39.1013,208.96,523.243,7.0,23.328
1839,24.152,23.98,20.3333,39.7427,44.3147,39.48,208.533,499.307,7.0,23.348
1840,24.224,23.7227,19.0,40.0013,44.9173,39.9187,208.768,355.2,7.0,23.396
1841,24.2533,23.3533,19.0,40.2573,46.7627,40.3853,209.12,310.507,7.0,23.392
1842,24.272,22.936,19.0,40.3653,48.3067,40.956,208.544,349.877,7.0,23.408
1843,24.284,22.6347,19.0,40.6627,49.3227,41.4613,208.832,422.101,7.0,23.4
1844,24.2733,22.384,19.0,40.9227,49.0107,41.568,208.885,362.859,7.0,23.416
1845,24.2507,22.1213,19.0,41.2067,49.1547,41.6667,208.352,216.219,7.0,23.388
1846,24.1973,21.8907,18.4667,41.648,49.7787,41.7973,207.989,106.677,7.0,23.34
1847,24.152,21.708,18.0,41.9733,50.456,42.1173,208.203,98.72,7.0,23.3133
1848,24.0933,21.54,18.0,42.1147,50.592,42.3413,207.787,58.988,7.0,23.2733
1849,24.016,21.312,18.0,42.384,49.0933,41.992,208.171,23.3547,7.0,23.208
1850,23.944,21.0707,18.0,42.384,49.4107,41.7733,208.693,6.53267,7.0,23.1307
1851,23.856,20.8013,18.0,42.4693,52.144,42.208,208.053,-2.73067,7.0,23.072
1852,23.7467,20.6013,18.0,42.8987,54.816,43.104,208.128,-3.96933,7.0,22.98
1853,23.636,20.4033,18.0,43.336,56.688,44.048,208.811,-3.83867,7.0,22.9
1854,23.5293,20.204,17.2667,43.4933,59.2293,44.6187,208.555,-3.904,7.0,22.8213
1855,23.4227,20.0207,16.4667,43.8027,60.8187,45.3733,208.619,-3.77333,7.0,22.728
1856,23.3347,19.8407,16.0,43.9093,61.7067,45.5627,208.992,-3.96933,7.0,22.652
1857,23.2373,19.656,15.8667,44.4613,62.032,45.832,209.515,-4.1,7.0,22.56
1858,23.1427,19.4867,15.0,44.3813,62.416,45.8667,209.408,-3.96933,7.0,22.464
1859,23.0307,19.328,15.0,44.5333,63.1467,45.4373,209.6,-3.77333,7.0,22.3907
1860,22.928,19.1467,15.0,44.392,64.184,44.6987,209.92,-3.708,7.0,22.2973
1861,22.8213,18.9867,15.0,44.8027,63.8373,44.6507,210.165,-3.64267,7.0,22.2173
1862,22.716,18.7807,15.0,44.7467,64.0693,44.216,210.08,-3.77333,7.0,22.132
1863,22.5933,18.624,15.0,44.8027,64.3227,43.3333,209.557,-3.77333,7.0,22.024
1864,22.4933,18.4393,15.0,44.7067,64.7573,42.6107,209.899,-3.512,7.0,21.94
1865,22.372,18.2873,15.0,44.5653,65.7093,41.5453,209.792,-3.904,7.0,21.84
1866,22.2533,18.188,15.0,44.888,65.6293,41.796,209.472,-3.708,7.0,21.7373
1867,22.156,18.0933,15.0,45.1227,65.3707,41.8507,209.312,-3.57733,7.0,21.612
1868,22.0493,18.0033,14.0667,44.8453,66.0853,41.1333,210.08,-3.708,7.0,21.5293
1869,21.9307,17.8933,14.0,44.384,67.0747,39.36,209.824,-3.77333,7.0,21.46
1870,21.8413,17.766,14.0,44.68,66.3093,39.544,210.24,-3.512,7.0,21.368
1871,21.732,17.6287,14.0,44.56,66.5227,38.868,211.52,-3.64267,7.0,21.2613
1872,21.62,17.476,14.0,44.7787,66.9307,39.0013,211.125,-3.512,7.0,21.1547
1873,21.5187,17.34,14.0,44.8613,66.896,38.892,210.741,-3.44667,6.6,21.072
1874,21.4147,17.1853,14.0,45.072,66.6053,39.056,212.117,-3.64267,1.0,20.968
1875,21.3107,17.0873,14.0,45.0907,66.8773,38.948,211.189,-3.25067,1.0,20.892
1876,21.188,16.9593,14.0,44.928,66.576,38.412,211.744,-3.512,1.0,20.788
1877,21.084,16.8247,14.0,45.0293,66.3333,38.4973,212.811,-3.512,1.0,20.7093
1878,20.992,16.7273,13.4,45.096,66.4853,38.62,212.949,-3.64267,1.0,20.5947
1879,20.8867,16.6353,13.0,44.944,66.5867,38.3613,212.395,-3.57733,1.0,20.5187
1880,20.7893,16.53,12.3333,45.1627,66.5947,38.5653,212.981,-3.44667,1.0,20.4033
1881,20.712,16.488,12.0,45.312,66.424,38.9,213.547,-3.512,1.0,20.3407
1882,20.632,16.448,12.0,45.2427,66.624,38.8987,212.789,-3.512,1.0,20.2427
1883,20.5627,16.46,12.0,45.2587,66.992,38.8307,211.381,-3.44667,1.0,20.1407
1884,20.4947,16.4407,12.0,45.232,67.5253,38.804,211.467,-3.38133,1.0,20.0967
1885,20.4067,16.4167,12.3333,45.2107,68.216,38.6493,211.723,-3.44667,1.0,20.0
1886,20.3433,16.4407,13.0,45.3493,67.968,38.7693,211.541,-3.77333,1.0,19.95
1887,20.2587,16.456,13.0,45.504,67.9947,38.8947,211.595,-3.512,1.0,19.8667
1888,20.1833,16.4453,13.0,45.4133,68.4773,38.704,211.851,-3.512,1.0,19.8267
1889,20.138,16.4367,13.1333,45.4853,68.2507,38.7387,212.565,-3.44667,1.0,19.7433
1890,20.08,16.4367,14.0,45.8373,68.0427,39.0933,212.864,-3.57733,1.0,19.71
1891,20.0267,16.4267,14.0,45.9547,68.1493,39.0573,213.44,-3.25067,1.0,19.6247
1892,19.958,16.4167,14.0,46.0773,67.792,39.304,213.28,-3.77333,1.0,19.5467
1893,19.89,16.4067,13.8667,46.008,68.0853,39.1547,213.173,-3.83867,1.0,19.524
1894,19.8393,16.346,13.0,46.1573,68.672,39.1373,213.259,-3.512,1.0,19.45
1895,19.7713,16.2573,12.6667,46.3067,68.7733,39.4253,213.845,-3.57733,1.0,19.4
1896,19.698,16.1847,12.0,46.624,68.7387,39.5693,213.557,-3.14733,1.0,19.3107
1897,19.6467,16.0907,12.0,47.0693,68.7973,39.6773,213.568,6.142,1.0,19.2767
1898,19.5827,16.0633,12.0,46.9013,68.72,39.6027,214.091,27.672,1.0,19.2267
1899,19.5267,16.0207,12.0,47.024,68.68,39.8493,213.312,42.5467,1.0,19.1547
1900,19.476,16.004,12.0,46.8853,68.088,40.1013,213.6,74.272,1.0,19.1133
1901,19.4147,16.0173,12.0,46.624,68.024,39.9107,213.333,89.984,1.0,19.0667
1902,19.3933,16.0567,12.0,46.5973,68.5307,40.0787,212.629,96.4,1.0,19.024
1903,19.3633,16.1827,12.0,46.6933,67.744,40.284,211.989,153.712,1.0,18.9967
1904,19.3633,16.4513,12.0,46.76,66.1547,40.684,211.584,200.32,1.0,18.9767
1905,19.37,16.6127,12.3333,46.6507,66.0133,40.3533,210.091,222.976,1.0,18.9867
1906,19.3967,16.72,13.0,46.7493,65.2613,40.4587,209.44,248.384,1.0,19.016
1907,19.4567,16.8947,13.1333,46.6373,64.4987,40.5173,209.067,296.832,1.0,19.0833
1908,19.568,17.172,14.0,47.2827,63.0213,42.2053,213.301,302.144,1.0,19.1613
1909,19.5787,17.4087,14.0,47.16,62.6107,42.044,213.856,362.496,1.0,19.2327
1910,19.6567,17.6913,14.9333,47.0213,61.8747,42.4707,211.616,383.424,1.0,19.3373
1911,19.6593,17.9693,15.5333,47.776,61.552,43.372,209.227,410.837,1.0,19.374
1912,19.8713,18.58,16.0,46.9973,60.9627,41.412,208.032,547.051,1.0,19.5713
1913,19.9707,19.8327,16.5333,46.608,59.192,41.4747,209.12,457.323,1.0,19.7633
1914,19.996,20.028,17.0,47.1787,59.0693,42.0107,209.632,497.941,1.0,19.8493
1915,20.1353,20.796,16.6667,47.5493,55.896,41.352,209.536,555.392,1.0,20.028
1916,20.2933,21.1053,16.0,48.4267,54.3333,42.1547,208.928,357.173,1.0,20.1953
1917,20.3153,20.764,16.0,49.4267,56.4027,42.272,207.744,341.611,1.0,20.2333
1918,20.412,22.2307,16.9333,49.864,52.304,44.496,207.648,712.256,1.0,20.358
1919,20.6547,23.8293,17.0,48.1893,47.5627,42.2773,208.117,844.693,1.0,20.6693
1920,20.8867,22.86,17.0,48.2373,51.6187,41.7013,207.712,629.077,1.0,20.8267
1921,20.888,22.5467,17.0,50.1253,51.944,43.4987,206.933,385.941,1.0,20.8187
1922,20.9,21.8333,17.0,51.3307,54.896,43.9253,207.04,502.208,1.0,20.816
1923,20.9253,21.884,17.7333,50.9013,54.8507,43.856,204.939,695.616,1.0,20.896
1924,21.0867,22.208,18.0,51.1413,53.992,44.4107,204.395,622.699,1.0,20.988
1925,21.14,21.8973,18.0,52.4053,55.2373,44.6293,204.8,481.131,1.0,21.024
1926,21.1747,21.644,18.0,54.6373,56.7173,46.328,204.427,576.427,1.0,21.024
1927,21.208,21.5107,18.0,54.288,57.3947,47.64,204.992,414.656,1.0,21.064
1928,21.2147,21.3813,17.2667,54.064,57.904,46.5413,204.853,318.912,1.0,21.064
1929,21.256,20.9853,17.0,54.464,59.0373,47.16,205.088,299.211,1.0,21.048
1930,21.2373,20.876,17.0,56.2667,59.4827,50.3333,205.28,388.363,1.0,20.9813
1931,21.232,20.984,17.0,55.76,59.2027,49.4107,206.485,387.435,1.0,20.9893
1932,21.2293,20.9933,17.0,57.0,58.9227,50.6427,206.261,323.083,1.0,20.8573
1933,21.204,20.8787,17.0,57.5227,59.4693,49.248,205.12,247.893,1.0,20.7267
1934,21.128,20.6387,17.0,58.712,60.3653,50.92,205.792,313.749,1.0,20.632
1935,21.18,20.7,17.0,58.8933,60.2427,52.0693,205.045,409.461,1.0,20.636
1936,21.14,20.588,17.0,58.088,59.8587,51.776,204.576,264.341,1.0,20.592
1937,21.0773,20.548,17.0,57.8853,59.2347,52.12,205.28,246.165,1.0,20.4247
1938,21.0413,20.3773,17.0,57.6613,59.5467,53.7733,204.96,218.443,1.0,20.42
1939,21.016,20.35,17.0,58.136,60.416,53.408,205.291,233.195,1.0,20.4167
1940,21.1693,20.2753,17.0,54.6613,60.4613,47.336,206.187,133.341,1.0,20.684
1941,21.304,20.1933,17.0,53.3947,60.84,45.5227,205.173,76.4613,1.0,20.868
1942,21.352,20.0507,17.0,53.2507,61.2533,45.4933,205.269,65.7467,1.0,20.916
1943,21.3547,19.9133,16.8667,53.2453,61.92,45.9947,205.856,53.0813,1.0,20.884
1944,21.348,19.7673,16.0,53.368,62.6373,45.8453,205.355,23.366,1.0,20.892
1945,21.304,19.632,16.0,53.608,63.5307,46.0,204.683,14.5927,1.0,20.84
1946,21.268,19.4727,16.0,53.9467,64.5013,46.8107,205.013,3.79667,1.0,20.8227
1947,21.2267,19.35,16.0,54.6693,65.504,48.7333,205.056,-2.45733,1.0,20.768
1948,21.192,19.272,16.0,55.1653,65.912,50.2347,205.867,-3.904,1.0,20.7373
1949,21.144,19.1693,15.8667,55.6293,66.12,51.5947,207.029,-3.904,1.0,20.652
1950,21.072,19.074,15.0,55.7013,66.4613,51.6613,207.285,-3.83867,1.0,20.644
1951,21.0467,18.978,15.0,56.136,66.2427,52.408,207.232,-3.57733,1.0,20.5853
1952,20.988,18.89,15.0,55.96,66.0587,51.2747,207.36,-3.64267,1.0,20.536
1953,20.9227,18.8267,15.0,55.9013,65.9227,51.2693,207.296,-3.512,1.0,20.504
1954,20.8867,18.7333,15.0,55.616,66.3067,51.288,206.795,-3.77333,1.0,20.4433
1955,20.832,18.6633,15.0,55.0853,66.7813,48.344,207.264,-3.708,1.0,20.4033
1956,20.7733,18.5787,15.0,55.888,67.272,50.9813,207.915,-3.512,1.0,20.344
1957,20.7173,18.48,15.0,55.8667,67.648,50.4613,208.299,-3.57733,1.0,20.25
1958,20.6707,18.3827,15.0,55.8507,67.8613,49.552,208.16,-3.512,1.0,20.2233
1959,20.624,18.2987,15.0,56.312,67.7387,51.3707,207.797,-3.77333,1.0,20.168
1960,20.5667,18.206,15.0,56.2187,68.0293,50.2427,207.2,-3.44667,1.0,20.0973
1961,20.5147,18.1727,15.0,56.096,68.304,50.8133,207.168,-3.83867,1.0,20.0633
1962,20.4767,18.15,15.0,56.312,68.3227,51.2453,208.096,-3.77333,1.0,19.9913
1963,20.4133,18.132,15.0,56.392,68.4,51.616,207.424,-3.57733,1.0,19.9533
1964,20.3767,18.088,15.0,56.3147,68.6613,51.4107,207.851,-3.64267,1.0,19.93
1965,20.3267,18.0567,15.0,56.0507,69.2133,50.7547,207.531,-3.57733,1.0,19.8787
1966,20.2667,18.0433,15.0,55.4453,69.5093,48.8987,207.392,-3.38133,1.0,19.8333
1967,20.22,17.99,14.8667,55.5093,69.9573,48.48,207.253,-3.708,1.0,19.8067
1968,20.1767,17.934,14.0,55.536,69.7307,48.328,208.437,-3.57733,1.0,19.7433
1969,20.1073,17.7913,14.0,55.704,69.4267,48.4987,208.309,-3.57733,1.06667,19.684
1970,20.0633,17.6387,14.0,56.0773,69.528,48.9893,208.853,-3.44667,2.0,19.6167
1971,19.9987,17.5127,14.0,56.48,69.2453,50.3893,209.12,-3.44667,2.0,19.5267
1972,19.9353,17.39,14.0,56.0933,69.5147,49.04,208.96,-3.708,2.0,19.4733
1973,19.8733,17.2667,13.8667,56.304,69.4533,50.2933,208.992,-3.64267,2.0,19.41
1974,19.8027,17.142,13.0,56.1573,69.5253,49.616,209.888,-3.57733,2.0,19.3333
1975,19.7307,17.0247,13.0,55.872,70.0853,48.4427,209.088,-3.512,2.0,19.2767
1976,19.6627,16.922,13.0,56.2027,69.8987,49.6827,209.184,-3.708,2.0,19.196
1977,19.5793,16.796,13.0,55.9093,69.984,48.6933,209.6,-3.83867,2.0,19.11
1978,19.5067,16.668,13.0,56.1867,69.864,49.7147,210.763,-3.64267,2.0,19.0247
1979,19.4193,16.5433,13.0,55.944,70.1867,49.0187,211.211,-3.64267,2.0,18.9313
1980,19.3467,16.4213,13.0,55.8453,70.76,48.7173,211.189,-3.316,2.0,18.816
1981,19.2747,16.3393,13.0,55.7867,70.8187,48.2,212.533,-3.18533,2.0,18.77
1982,19.1933,16.2887,13.0,55.8453,70.7307,48.672,211.893,-3.38133,2.0,18.68
1983,19.118,16.2333,13.0,55.6213,70.632,48.064,210.773,-3.708,2.0,18.5967
1984,19.05,16.1807,13.0,55.744,70.568,48.456,210.539,-3.44667,2.0,18.532
1985,18.9853,16.14,13.0,55.8587,70.5867,49.0267,211.2,-3.512,2.0,18.4733
1986,18.9273,16.0867,13.0,55.9733,70.3733,49.3867,211.584,-3.708,2.0,18.4133
1987,18.8633,16.0367,13.0,55.9333,70.0533,49.696,211.915,-3.512,2.0,18.338
1988,18.83,16.0233,13.0,55.9333,70.016,49.968,210.955,-3.44667,2.0,18.2633
1989,18.7787,16.01,13.0,56.0373,70.0853,49.9227,211.595,-3.38133,2.0,18.2467
1990,18.718,15.9887,13.0,56.1093,70.1733,50.5867,212.139,-3.57733,2.0,18.2
1991,18.668,15.988,13.0,56.2347,70.2453,50.416,212.405,-3.316,2.0,18.15
1992,18.626,15.98,13.0,56.3627,70.5307,50.7947,213.013,-2.652,2.0,18.11
1993,18.5807,15.9853,13.0,56.5093,70.6693,50.84,214.667,2.92667,2.0,18.07
1994,18.544,15.996,13.9333,56.6907,70.496,51.5387,215.872,10.6067,2.0,18.044
1995,18.51,16.0367,14.0,56.784,70.336,51.376,215.136,24.472,2.0,18.004
1996,18.496,16.0933,14.0,56.8853,70.784,51.528,215.573,58.0187,2.0,17.9967
1997,18.4687,16.1553,14.0,56.952,70.5653,51.6293,215.445,86.8,2.0,18.0
1998,18.4653,16.258,14.0,56.9787,70.1573,51.9733,215.253,139.989,2.0,18.0
1999,18.5033,16.4107,14.0667,56.632,69.024,51.2053,216.299,145.173,2.0,18.024
2000,18.5033,16.5633,14.5333,55.736,68.6533,49.3067,216.096,133.397,2.0,18.036
