,AAPL,ADI,ADSK,AVGO,BBBY,BIDU,BIIB,EA,GOOGL,LBTYA,MSFT,PAYX,XLNX,NDX
20183,114.22,64.73,72.35,173.63,44.935,181.92,305.85,83.92,804.52,33.45,57.76,56.76,53.525,4876.87
20184,114.237,64.77,72.38,173.66,44.96,181.94,305.73,83.93,804.5,33.455,57.7664,56.76,53.555,4877.743
20185,114.26,64.75,72.34,173.6,44.97,181.89,305.73,83.92,804.49,33.42,57.7636,56.76,53.56,4877.087
20186,114.26,64.7748,72.37,173.69,44.975,181.96,305.66,83.92,804.48,33.43,57.755,56.7737,53.55,4877.417
20187,114.29,64.78,72.43,173.73,44.99,182.01,305.69,83.94,804.57,33.46,57.795,56.8,53.5689,4879.045
20188,114.31,64.795,72.41,173.658,44.9899,181.9712,305.675,83.93,804.76,33.45,57.79,56.8,53.575,4879.331
20189,114.2843,64.75,72.35,173.65,44.97,181.9261,305.66,83.88,804.5,33.45,57.759,56.78,53.51,4878.65
20190,114.285,64.74,72.36,173.61,44.9699,181.881,305.55,83.87,804.69,33.45,57.7563,56.78,53.5,4877.91
20191,114.285,64.76,72.42,173.64,44.955,181.9999,305.72,83.91,804.64,33.45,57.7515,56.79,53.51,4878.377
20192,114.295,64.77,72.43,173.69,44.99,182.02,305.69,83.92,804.48,33.45,57.75,56.79,53.52,4878.379
20193,114.3,64.77,72.4344,173.72,45.0,181.99,305.6036,83.98,804.38,33.455,57.745,56.78,53.51,4878.3
20194,114.32,64.78,72.47,173.76,45.01,182.04,305.62,84.1,804.7,33.46,57.755,56.81,53.51,4878.832
20195,114.315,64.775,72.46,173.78,45.02,181.97,305.46,84.05,804.6,33.45,57.755,56.8,53.49,4878.372
20196,114.3,64.77,72.44,173.62,45.02,181.91,305.4832,84.0568,804.22,33.46,57.74,56.78,53.4934,4877.676
20197,114.3,64.72,72.45,173.64,45.02,181.9,305.446,84.1,804.07,33.455,57.72,56.761,53.455,4876.619
20198,114.31,64.72,72.45,173.52,45.03,181.84,305.41,84.16,804.51,33.45,57.749,56.78,53.46,4876.632
20199,114.3237,64.74,72.5,173.54,45.06,181.91,305.53,84.2,804.59,33.46,57.765,56.81,53.48,4877.761
20200,114.295,64.73,72.47,173.59,45.07,181.86,305.39,84.2099,804.67,33.45,57.76,56.8,53.49,4877.734
20201,114.2853,64.74,72.48,173.54,45.06,181.71,305.38,84.16,804.56,33.445,57.77,56.805,53.49,4877.531
20202,114.28,64.76,72.49,173.59,45.02,181.79,305.41,84.16,804.69,33.45,57.76,56.7875,53.52,4877.914
20203,114.2528,64.75,72.49,173.6,45.02,181.77,305.44,84.16,804.92,33.44,57.745,56.77,53.52,4877.16
20204,114.28,64.75,72.53,173.66,45.06,181.775,305.61,84.24,805.15,33.4,57.76,56.79,53.5,4877.969
20205,114.27,64.755,72.53,173.67,45.06,181.78,305.63,84.23,805.33,33.4,57.755,56.8,53.52,4878.272
20206,114.2,64.71,72.48,173.575,45.01,181.79,305.51,84.13,805.02,33.4,57.74,56.76,53.48,4876.516
20207,114.1211,64.68,72.4575,173.63,45.0099,181.7,305.405,84.1,804.5313,33.41,57.73,56.722,53.47,4874.888
20208,114.13,64.69,72.48,173.585,45.02,181.68,305.4025,84.12,804.454,33.413,57.749,56.72,53.46,4874.797
20209,114.08,64.7,72.48,173.66,45.015,181.65,305.4,84.145,804.65,33.41,57.7434,56.73,53.47,4874.752
20210,114.0709,64.7,72.4799,173.68,45.0,181.648,305.4,84.15,804.78,33.39,57.76,56.71,53.475,4874.907
20211,114.0434,64.72,72.4951,173.7,45.0199,181.6764,305.6,84.13,804.685,33.4,57.77,56.72,53.49,4875.529
20212,114.04,64.73,72.51,173.79,45.0,181.72,305.43,84.15,804.97,33.39,57.7701,56.72,53.51,4875.747
20213,114.09,64.73,72.54,173.7503,45.0099,181.73,305.63,84.19,805.15,33.4,57.78,56.74,53.49,4876.189
20214,114.14,64.73,72.55,173.73,45.0299,181.71,305.76,84.21,804.79,33.4,57.785,56.75,53.51,4876.729
20215,114.145,64.71,72.54,173.74,45.03,181.76,305.69,84.225,804.8,33.42,57.79,56.75,53.5,4876.572
20216,114.16,64.74,72.52,173.7575,45.005,181.77,305.6875,84.24,804.45,33.42,57.785,56.74,53.495,4876.399
20217,114.15,64.74,72.535,173.78,45.01,181.8,305.685,84.26,804.49,33.41,57.79,56.745,53.5,4876.554
20218,114.16,64.74,72.52,173.83,45.005,181.76,305.68,84.225,804.26,33.4,57.785,56.74,53.5,4876.69
20219,114.13,64.72,72.51,173.82,45.02,181.68,305.785,84.2878,804.03,33.39,57.775,56.76,53.5,4876.071
20220,114.135,64.73,72.51,173.8385,45.03,181.66,305.83,84.31,803.89,33.395,57.8,56.765,53.49,4875.918
20221,114.175,64.74,72.53,173.84,45.04,181.69,306.09,84.325,804.14,33.4,57.805,56.75,53.505,4876.721
20222,114.19,64.74,72.54,173.8599,45.04,181.73,306.08,84.36,804.21,33.4025,57.819,56.75,53.5,4876.918
20223,114.25,64.76,72.55,173.9,45.03,181.78,306.15,84.385,804.28,33.4,57.82,56.755,53.51,4877.507
20224,114.23,64.77,72.56,173.98,45.035,181.76,306.2,84.41,804.395,33.4,57.815,56.73,53.515,4877.453
20225,114.215,64.765,72.57,174.03,45.03,181.73,306.15,84.435,805.0,33.39,57.815,56.73,53.51,4878.273
20226,114.245,64.785,72.59,174.23,45.06,181.8,306.33,84.43,805.14,33.39,57.82,56.75,53.54,4879.567
20227,114.24,64.78,72.6,174.26,45.07,181.83,306.2,84.4599,805.04,33.42,57.8151,56.72,53.54,4879.266
20228,114.225,64.78,72.58,174.27,45.07,181.9,306.18,84.41,805.12,33.425,57.805,56.72,53.5,4879.046
20229,114.2151,64.775,72.58,174.59,45.07,181.8,306.26,84.38,804.8101,33.42,57.7958,56.7,53.49,4878.739
20230,114.225,64.795,72.59,174.58,45.07,181.7801,306.22,84.44,805.0,33.4,57.7999,56.68,53.495,4878.866
20231,114.2,64.795,72.58,174.56,45.07,181.7253,306.11,84.4,804.68,33.4,57.795,56.67,53.49,4878.204
20232,114.2,64.78,72.57,174.6199,45.045,181.75,305.74,84.39,804.14,33.4,57.78,56.66,53.495,4877.444
20233,114.22,64.775,72.58,174.62,45.035,181.77,305.84,84.41,804.38,33.39,57.79,56.669,53.4861,4877.114
20234,114.235,64.75,72.62,174.52,45.05,181.79,305.9,84.44,804.33,33.39,57.79,56.669,53.48,4877.502
20235,114.259,64.755,72.64,174.31,45.05,181.78,305.82,84.43,803.935,33.41,57.785,56.68,53.48,4877.277
20236,114.255,64.75,72.65,174.32,45.06,181.77,305.88,84.44,804.2,33.415,57.785,56.701,53.49,4877.538
20237,114.24,64.76,72.7,174.2535,45.07,181.79,306.1067,84.48,804.08,33.42,57.793,56.73,53.5,4878.099
20238,114.17,64.72,72.64,174.17,45.04,181.59,305.8299,84.405,803.655,33.415,57.7632,56.7,53.45,4875.79
20239,114.1241,64.73,72.62,174.11,45.035,181.65,305.62,84.415,803.76,33.42,57.769,56.68,53.465,4875.497
20240,114.11,64.71,72.6,174.0,45.025,181.65,305.64,84.42,803.6,33.415,57.745,56.6699,53.445,4874.009
20241,114.1,64.73,72.63,174.12,45.0499,181.67,305.67,84.47,803.71,33.43,57.765,56.67,53.465,4874.697
20242,114.09,64.73,72.63,174.07,45.06,181.65,305.62506,84.46,803.98,33.44,57.765,56.68,53.47,4874.824
20243,114.1158,64.75,72.63,174.1,45.0599,181.66,305.5801,84.4507,804.05,33.42,57.7657,56.69,53.49,4875.16
20244,114.12,64.75,72.61,174.06,45.055,181.7,305.59,84.44,804.21,33.44,57.76,56.681,53.49,4874.897
20245,114.13,64.755,72.6,174.14,45.055,181.74,305.655,84.5,804.33,33.435,57.77,56.695,53.495,4876.063
20246,114.11,64.75,72.6,174.175,45.08,181.6964,305.66,84.5,804.65,33.435,57.785,56.7,53.485,4875.977
20247,114.07,64.75,72.61,174.19,45.11,181.73,305.6,84.5,804.66,33.435,57.78,56.69,53.485,4876.006
20248,114.095,64.745,72.63,174.2,45.12,181.73,305.47,84.53,804.5833,33.455,57.77,56.69,53.46,4875.632
20249,114.04,64.745,72.61,174.14,45.14,181.64,305.315,84.53,804.448,33.455,57.74,56.68,53.4642,4874.418
20250,114.07,64.74,72.61,174.1,45.14,181.5808,305.35,84.535,804.53,33.45,57.73,56.65,53.4637,4874.591
20251,114.04,64.725,72.6,174.09,45.12,181.56,305.2425,84.52,804.239,33.46,57.705,56.65,53.465,4873.593
20252,114.04,64.735,72.645,174.06,45.14,181.53,305.43,84.535,804.35,33.46,57.725,56.67,53.47,4874.423
20253,114.085,64.745,72.66,174.07,45.18,181.57,305.44,84.58,804.172,33.47,57.735,56.681,53.47,4874.875
20254,114.13,64.75,72.7,174.06,45.2199,181.65,305.59,84.595,804.74,33.47,57.78,56.705,53.48,4876.798
20255,114.12,64.77,72.7,174.13,45.21,181.71,305.715,84.59,804.88,33.475,57.795,56.73,53.485,4877.744
20256,114.115,64.77,72.69,174.05,45.21,181.68,305.615,84.59,804.54,33.46,57.79,56.73,53.5,4877.315
20257,114.09,64.77,72.7,174.01,45.2,181.61,305.6,84.545,804.389,33.47,57.78,56.73,53.49,4876.655
20258,114.06,64.785,72.715,174.04,45.22,181.7,305.575,84.545,804.5,33.465,57.8,56.73,53.5,4877.098
20259,114.075,64.7958,72.72,174.06,45.21,181.72,305.5725,84.535,804.36,33.49,57.79,56.73,53.495,4877.188
20260,114.06,64.8,72.73,174.16,45.205,181.71,305.59,84.545,804.69,33.52,57.78,56.735,53.5,4877.194
20261,114.06,64.8,72.72,174.25,45.18,181.62,305.52,84.555,804.375,33.505,57.76,56.73,53.495,4876.56
20262,114.06,64.815,72.74,174.3025,45.14,181.63,305.485,84.55,804.39,33.49,57.765,56.73,53.5,4876.506
20263,114.0492,64.81,72.77,174.35,45.11,181.71,305.7,84.57,804.75,33.49,57.785,56.725,53.5,4877.432
20264,114.015,64.81,72.75,174.35,45.16,181.61,305.795,84.44,804.4,33.505,57.76,56.74,53.48,4877.113
20265,113.99,64.805,72.77,174.23,45.145,181.57,305.78,84.43,804.034,33.5,57.75,56.73,53.49,4876.627
20266,113.97,64.81,72.775,174.28,45.14,181.56,305.87,84.39,804.41,33.48,57.785,56.76,53.495,4876.488
20267,113.925,64.81,72.79,174.21,45.15,181.64,305.86,84.42,803.95,33.49,57.79,56.74,53.495,4875.992
20268,113.99,64.82,72.815,174.245,45.18,181.65,305.9182,84.4,804.02,33.48,57.8,56.77,53.5,4876.506
20269,113.95,64.82,72.82,174.23,45.14,181.63,305.97,84.34,803.87,33.485,57.775,56.765,53.485,4876.361
20270,113.91,64.8,72.79,174.2,45.12,181.545,306.15,84.34,803.68,33.475,57.745,56.76,53.47,4875.416
20271,113.9297,64.805,72.79,174.22,45.12,181.58,306.061,84.42,803.45,33.475,57.76,56.76,53.47,4874.928
20272,113.899,64.8001,72.81,174.15,45.14,181.51,306.06,84.4,803.3,33.475,57.755,56.765,53.465,4874.716
20273,113.925,64.805,72.83,174.25,45.14,181.58,306.16,84.39,803.37,33.49,57.765,56.77,53.475,4875.798
20274,113.92,64.815,72.83,174.34,45.135,181.45,306.2025,84.4,803.32,33.49,57.78,56.77,53.48,4875.892
20275,113.935,64.805,72.865,174.3,45.11,181.4896,306.16,84.42,803.0,33.505,57.77,56.77,53.48,4875.338
20276,113.9499,64.805,72.87,174.3,45.1,181.54,306.13,84.46,803.5,33.48,57.78,56.765,53.48,4875.731
20277,113.91,64.76,72.85,174.215,45.07,181.41,305.9701,84.45,803.08,33.455,57.755,56.76,53.44,4874.361
20278,113.91,64.77,72.855,174.21,45.06,181.405,306.1,84.5,803.21,33.435,57.755,56.78,53.445,4874.327
20279,113.97,64.78,72.85,174.28,45.09,181.36,306.21,84.55,803.16,33.445,57.76,56.7801,53.45,4875.179
20280,113.89,64.74,72.83,174.19,45.06,181.52,305.99,84.58,803.08,33.44,57.74,56.74,53.43,4874.472
20281,114.36,64.275,72.44,174.47,45.22,181.31,306.765,85.04,803.37,33.76,57.88,56.806,53.3414,4882.101
20282,114.22,64.61,72.26,174.48,45.24,181.27,306.6878,85.04,803.77,33.6,57.835,56.87,53.405,4876.917
20283,114.1,64.34,72.19,174.41,45.195,181.33,306.83,84.81,803.6472,33.64,57.9,56.87,53.36,4877.372
20284,114.18,64.33,72.39,174.49,45.15,181.05,307.84,84.75,803.51,33.58,57.906,56.88,53.365,4878.56
20285,114.232,64.32,72.4,174.275,45.1,181.1688,307.02,84.73,801.7,33.35,57.83,56.81,53.26,4873.487
20286,114.1,64.325,72.25,174.11,45.08,181.245,307.14,84.67,801.81,33.3,57.73,56.65,53.24,4870.647
20287,114.2,64.2875,72.4,174.12,45.19,181.88,306.4,84.85,802.32,33.295,57.75,56.71,53.22,4873.687
20288,114.29,64.25,72.14,173.8908,45.19,182.0,305.2,84.82,802.18,33.23,57.73,56.67,53.2,4873.071
20289,114.17,64.32,72.265,173.88,45.19,182.2,305.64,84.91,801.955,33.12,57.76,56.677,53.21,4872.469
20290,114.48,64.42,72.36,174.1,45.21,182.6,306.005,84.9,802.808,33.14,57.82,56.8,53.31,4877.778
20291,114.371,64.4,72.25,173.95,45.2,182.48,305.48,84.665,802.895,33.12,57.77,56.74,53.3,4875.614
20292,114.322,64.38,72.41,173.95,45.24,182.58,305.62,84.8,802.38,33.06,57.78,56.8,53.26,4875.399
20293,114.21,64.33,72.18,173.795,45.17,182.19,305.63,84.745,801.99,32.97,57.7,56.79,53.26,4871.716
20294,114.27,64.34,72.25,173.89,45.16,181.96,304.98,84.745,802.085,32.9202,57.71,56.77,53.24,4871.932
20295,114.17,64.29,72.08,173.69,45.1,181.64,304.27,84.74,801.6,32.82,57.585,56.72,53.17,4866.252
20296,114.21,64.33,72.26,173.56,45.04,181.925,303.55,84.75,801.72,32.83,57.68,56.78,53.25,4868.65
20297,114.1901,64.27,72.14,173.2,44.98,181.745,303.91,84.75,801.08,32.77,57.63,56.66,53.17,4865.84
20298,113.98,64.23,72.07,172.9675,44.94,181.81,303.94,84.655,800.7672,32.77,57.62,56.68,53.16,4862.412
20299,114.05,64.3399,72.15,173.23,44.9,182.02,303.945,84.73,801.035,32.7003,57.67,56.6669,53.22,4865.149
20300,113.8452,64.24,71.86,173.06,44.84,181.42,303.6,84.665,800.43,32.64,57.57,56.58,53.16,4858.267
20301,113.96,64.24,71.935,173.02,44.85,181.5,303.73,84.78,800.365,32.66,57.58,56.6,53.17,4858.846
20302,114.02,64.27,72.03,173.05,44.92,181.42,304.153,84.74,800.53,32.67,57.605,56.58,53.2299,4861.506
20303,114.0625,64.35,72.09,173.3159,44.91,181.4,304.576,84.75,800.58,32.75,57.66,56.6,53.25,4863.395
20304,114.09,64.37,72.18,173.3399,44.96,181.39,304.71,84.75,800.74,32.69,57.71,56.66,53.26,4864.784
20305,114.06,64.36,72.22,173.34,45.01,181.48,305.1,84.77,800.675,32.72,57.67,56.61,53.28,4864.879
20306,114.08,64.35,72.27,173.57,45.0701,181.55,305.31,84.72,800.32,32.69,57.69,56.61,53.28,4865.043
20307,113.95,64.3653,72.19,173.54,44.98,181.0,304.49,84.745,800.255,32.6,57.685,56.6,53.29,4861.801
20308,114.09,64.41,72.24,173.8,44.97,181.07,305.15,84.705,800.835,32.585,57.68,56.61,53.35,4864.423
20309,114.075,64.47,72.36,173.97,44.95,181.45,305.25,84.78,801.19,32.63,57.71,56.6,53.39,4865.579
20310,114.13,64.42,72.27,173.9,44.905,181.4,304.59,84.7,801.01,32.56,57.7,56.6164,53.37,4864.24
20311,114.15,64.48,72.3,173.901,44.94,181.38,304.97,84.75,801.1,32.53,57.715,56.61,53.36,4865.106
20312,114.22,64.53,72.29,174.12,44.99,181.3,304.91,84.8,801.54,32.53,57.73,56.65,53.38,4867.071
20313,114.15,64.47,72.22,173.95,45.01,181.01,304.74,84.78,801.36,32.51,57.67,56.64,53.35,4864.682
20314,114.15,64.53,72.24,174.0,45.03,181.17,304.85,84.8,801.65,32.54,57.71,56.64,53.37,4866.374
20315,114.06,64.525,72.24,173.901,45.04,181.0,304.0,84.75,801.07,32.49,57.69,56.65,53.37,4864.862
20316,114.1192,64.53,72.31,174.0,45.08,181.08,303.66,84.76,801.67,32.45,57.72,56.65,53.38,4866.142
20317,114.11,64.49,72.29,174.07,45.08,181.0,304.0,84.74,801.415,32.46,57.71,56.64,53.37,4865.874
20318,114.09,64.5,72.34,174.14,45.07,181.324,303.94,84.74,801.985,32.45,57.75,56.64,53.39,4867.782
20319,114.03,64.44,72.32,174.08,45.04,181.2,303.59,84.73,801.89,32.44,57.7761,56.63,53.33,4867.519
20320,114.0956,64.44,72.39,174.06,45.05,181.23,303.8,84.74,802.265,32.44,57.82,56.63,53.36,4869.719
20321,114.09,64.39,72.37,174.05,45.06,180.97,303.64,84.74,802.4,32.46,57.83,56.64,53.37,4869.674
20322,114.15,64.4,72.415,174.13,45.1,180.81,303.81,84.67,802.4725,32.46,57.87,56.67,53.36,4871.095
20323,114.229,64.41,72.44,174.16,45.14,180.9004,303.54,84.71,802.64,32.42,57.9,56.67,53.3701,4872.24
20324,114.2301,64.36,72.47,174.2075,45.09,180.82,303.68,84.74,802.99,32.39,57.91,56.66,53.38,4873.092
20325,114.17,64.37,72.44,174.24,45.09,180.48,303.89,84.72,802.98,32.37,57.93,56.64,53.37,4872.968
20326,114.15,64.39,72.42,174.29,45.1,180.36,303.75,84.65,802.7925,32.39,57.93,56.64,53.42,4872.556
20327,114.14,64.42,72.4343,174.51,45.1299,180.47,304.04,84.65,802.73,32.32,57.93,56.625,53.45,4872.846
20328,114.07,64.41,72.4215,174.44,45.13,180.31,304.21,84.54,802.85,32.31,57.935,56.59,53.4599,4871.977
20329,114.07,64.34,72.39,174.42,45.09,180.33,304.03,84.49,801.92,32.25,57.93,56.5485,53.39,4869.518
20330,114.09,64.39,72.44,174.49,45.0899,180.52,304.21,84.53,802.075,32.26,57.96,56.53,53.42,4871.628
20331,114.14,64.39,72.4,174.49,45.1299,180.42,304.15,84.57,801.68,32.25,57.93,56.47,53.4,4869.97
20332,114.2,64.36,72.395,174.55,45.11,180.39,304.53,84.65,801.62,32.25,57.9134,56.5,53.4,4870.826
20333,114.16,64.37,72.43,174.51,45.1,180.6532,304.6275,84.65,801.48,32.29,57.89,56.5,53.36,4870.818
20334,114.18,64.37,72.37,174.47,45.07,180.55,303.63,84.57,801.07,32.34,57.89,56.455,53.32,4869.588
20335,114.18,64.4,72.34,174.55,45.14,180.64,303.85,84.595,801.42,32.33,57.93,56.46,53.315,4870.203
20336,114.28,64.43,72.4,174.59,45.22,180.8,304.183,84.56,801.85,32.39,57.94,56.54,53.31,4872.997
20337,114.32,64.4,72.345,174.48,45.3,180.88,303.52,84.52,801.74,32.38,57.915,56.5075,53.27,4872.154
20338,114.3208,64.39,72.31,174.51,45.28,180.94,303.17,84.5,801.3401,32.36,57.89,56.49,53.31,4871.421
20339,114.3447,64.39,72.295,174.57,45.25,180.74,302.81,84.53,801.35,32.37,57.885,56.44,53.27,4871.265
20340,114.34,64.3875,72.29,174.595,45.26,181.06,303.06,84.56,801.17,32.39,57.905,56.45,53.25,4871.054
20341,114.32,64.4,72.37,174.63,45.2536,181.0,303.05,84.55,801.01,32.38,57.89,56.42,53.28,4870.51
20342,114.27,64.41,72.33,174.6699,45.2499,180.81,303.05,84.55,800.91,32.39,57.885,56.42,53.33,4870.174
20343,114.27,64.39,72.31,174.62,45.2499,180.67,303.25,84.53,800.7,32.39,57.87,56.41,53.32,4868.975
20344,114.2635,64.375,72.25,174.54,45.23,180.96,303.0,84.52,800.365,32.38,57.83,56.41,53.3,4867.931
20345,114.25,64.36,72.22,174.46,45.21,180.84,303.06,84.5,800.4,32.37,57.815,56.41,53.28,4866.766
20346,114.24,64.38,72.22,174.38,45.225,180.9,302.97,84.52,800.4,32.35,57.825,56.45,53.28,4866.909
20347,114.201,64.385,72.22,174.28,45.2298,180.6829,302.89,84.52,800.54,32.31,57.835,56.47,53.26,4866.825
20348,114.12,64.33,72.16,174.12,45.235,180.75,302.76,84.5,800.47,32.26,57.78,56.44,53.23,4864.85
20349,114.12,64.28,72.19,174.07,45.2,180.72,302.77,84.5,800.56,32.27,57.78,56.47,53.24,4865.454
20350,114.22,64.33,72.32,174.1,45.27,180.92,303.18,84.55,801.37,32.36,57.85,56.53,53.29,4870.084
20351,114.1999,64.33,72.31,174.16,45.24,180.74,302.83,84.52,801.1,32.33,57.8267,56.53,53.28,4869.478
20352,114.22,64.33,72.35,174.1,45.23,180.67,302.86,84.53,801.26,32.33,57.845,56.515,53.28,4869.711
20353,114.19,64.29,72.315,173.942,45.19,180.77,302.74,84.5,801.41,32.33,57.84,56.5,53.26,4868.647
20354,114.27,64.29,72.31,174.1,45.18,180.96,302.92,84.53,801.5,32.36,57.85,56.505,53.31,4870.478
20355,114.16,64.26,72.23,173.81,45.07,180.66,302.6,84.52,800.83,32.35,57.81,56.48,53.27,4867.231
20356,114.15,64.29,72.26,173.974,45.08,180.84,302.93,84.53,801.1,32.36,57.83,56.47,53.29,4867.915
20357,114.159,64.3,72.28,173.96,45.07,180.7,303.03,84.533,801.38,32.38,57.825,56.46,53.29,4867.514
20358,114.13,64.29,72.28,173.766,45.06,180.69,302.89,84.535,801.39,32.41,57.82,56.46,53.29,4867.085
20359,114.12,64.3,72.25,173.8,45.075,180.79,302.83,84.5,800.73,32.4,57.79,56.45,53.275,4865.843
20360,114.135,64.28,72.25,173.69,45.085,180.61,302.74,84.5,800.6,32.43,57.78,56.47,53.27,4865.653
20361,114.15,64.29,72.32,173.64,45.105,180.855,303.03,84.47,800.86,32.47,57.8,56.48,53.27,4866.88
20362,114.14,64.26,72.3,173.66,45.085,180.6415,303.15,84.35,800.72,32.46,57.8,56.457,53.24,4865.806
20363,114.12,64.3,72.29,173.67,45.095,180.73,303.15,84.4,800.88,32.475,57.79,56.45,53.23,4865.82
20364,114.1,64.3033,72.32,173.7505,45.07,180.82,303.32,84.43,800.54,32.475,57.817,56.44,53.23,4865.751
20365,114.07,64.2825,72.36,173.92,45.1,180.89,303.49,84.46,800.87,32.465,57.8275,56.4662,53.25,4866.098
20366,114.03,64.24,72.29,173.8,45.06,180.74,303.3596,84.375,800.33,32.47,57.78,56.43,53.24,4863.643
20367,114.03,64.26,72.3,173.71,45.08,180.82,303.474,84.4,800.53,32.46,57.785,56.425,53.23,4863.569
20368,113.97,64.2,72.245,173.6695,45.08,180.7,303.27,84.385,800.62,32.48,57.76,56.37,53.23,4862.661
20369,113.969,64.2,72.24,173.61,45.08,180.73,303.336,84.435,800.68,32.49,57.7647,56.4,53.24,4862.746
20370,113.955,64.2,72.22,173.69,45.09,180.69,303.58,84.4,800.75,32.485,57.745,56.41,53.24,4862.342
20371,113.95,64.2,72.23,173.567,45.0699,180.64,303.41,84.42,800.45,32.47,57.73,56.385,53.22,4861.482
20372,113.96,64.2,72.31,173.63,45.07,180.63,303.84,84.49,800.53,32.5,57.77,56.39,53.22,4861.896
20373,113.9689,64.18,72.3,173.65,45.08,180.62,303.6,84.48,800.64,32.515,57.775,56.39,53.21,4862.965
20374,113.971,64.18,72.31,173.58,45.02,180.54,303.55,84.45,800.52,32.51,57.761,56.4,53.21,4862.526
20375,113.95,64.19,72.27,173.54,45.05,180.61,303.86,84.43,800.45,32.51,57.76,56.4,53.22,4861.789
20376,113.98,64.2,72.3,173.54,45.16,180.59,304.12,84.43,800.445,32.51,57.77,56.405,53.25,4862.759
20377,113.9931,64.23,72.33,173.61,45.13,180.66,304.21,84.48,800.81,32.5,57.76,56.405,53.27,4863.585
20378,114.03,64.2125,72.33,173.615,45.16,180.649,303.95,84.45,801.02,32.51,57.77,56.401,53.27,4864.131
20379,114.038,64.21,72.33,173.645,45.1399,180.6,303.995,84.42,800.92,32.5,57.77,56.399,53.28,4864.309
20380,114.075,64.21,72.34,173.81,45.105,180.56,303.89,84.45,800.76,32.515,57.76,56.4,53.2999,4864.463
20381,114.06,64.205,72.32,173.74,45.08,180.54,303.98,84.41,800.9,32.5,57.745,56.42,53.3,4864.308
20382,114.0723,64.23,72.34,173.87,45.06,180.6,304.08,84.42,800.95,32.49,57.78,56.3867,53.32,4864.459
20383,114.055,64.25,72.34,173.88,45.06,180.71,304.26,84.43,801.38,32.49,57.8,56.4,53.3,4865.732
20384,114.06,64.2693,72.36,173.751,45.09,180.73,304.36,84.44,801.405,32.49,57.805,56.4,53.29,4865.85
20385,114.05,64.3,72.36,173.825,45.055,180.71,304.45,84.41,800.97,32.48,57.77,56.4,53.31,4865.12
20386,114.035,64.3,72.36,173.85,45.06,180.71,304.345,84.395,800.7,32.5,57.75,56.4,53.3,4864.249
20387,114.12,64.38,72.41,173.97,45.0799,180.74,304.38,84.45,800.93,32.5,57.795,56.405,53.33,4865.929
20388,114.11,64.38,72.445,174.06,45.07,180.67,304.35,84.46,801.08,32.54,57.7901,56.4,53.34,4866.083
20389,114.09,64.4,72.44,174.01,45.025,180.68,304.32,84.46,801.065,32.555,57.8,56.4,53.33,4865.917
20390,114.13,64.42,72.45,174.02,45.0199,180.6,304.44,84.45,801.05,32.57,57.82,56.4,53.35,4866.577
20391,114.26,64.46,72.46,174.04,45.01,180.66,304.52,84.395,801.1,32.565,57.85,56.4,53.36,4867.599
20392,114.2,64.43,72.43,174.09,44.99,180.5,304.88,84.37,801.17,32.53,57.825,56.4,53.36,4867.282
20393,114.21,64.44,72.44,174.1,44.9899,180.42,304.83,84.35,801.08,32.5,57.835,56.38,53.3767,4867.34
20394,114.2013,64.4,72.405,174.1,44.93,180.47,305.07,84.32,800.94,32.5,57.81,56.38,53.37,4866.587
20395,114.19,64.42,72.36,174.22,44.9299,180.35,304.9953,84.2526,800.98,32.5,57.79,56.4,53.37,4865.933
20396,114.18,64.39,72.33,174.11,44.91,180.14,304.88,84.28,801.0,32.49,57.81,56.4,53.36,4865.723
20397,114.175,64.36,72.32,174.15,44.89,180.0,305.03,84.26,800.965,32.49,57.8,56.4,53.34,4865.011
20398,114.15,64.36,72.325,173.991,44.875,180.12,305.0,84.2026,800.93,32.52,57.775,56.4,53.33,4864.557
20399,114.15,64.38,72.36,173.945,44.87,180.0954,305.065,84.2301,800.89,32.525,57.8,56.41,53.34,4864.805
20400,114.15,64.375,72.35,173.92,44.87,180.11,305.08,84.2,800.81,32.525,57.78,56.41,53.33,4864.466
20401,114.16,64.4,72.39,174.0,44.8899,180.106,305.0675,84.255,800.87,32.54,57.791,56.4,53.35,4865.124
20402,114.1,64.38,72.35,173.99,44.9099,180.06,305.26,84.24,800.815,32.55,57.78,56.395,53.34,4864.821
20403,114.0935,64.36,72.27,173.94,44.9,180.1,305.25,84.17,800.76,32.52,57.76,56.365,53.31,4863.414
20404,114.095,64.33,72.245,173.9,44.89,179.95,305.09,84.16,800.6,32.47,57.74,56.35,53.32,4862.68
